,fips,county_name,school,school_date,school_url,work,work_date,work_url,shelter,shelter_date,shelter_url,shelter_enforcement,shelter_enforcement_date,shelter_enforcement_url,event,event_date,event_url,testing,testing_date,testing_url,transport,transport_date,transport_url,work_2,work_2_date,work_2_url,shelter_2,shelter_2_date,shelter_2_url
199,8085,"Montrose County, Colorado",True,03/13/2020,https://www.montrosepress.com/free_access/schools-closed-until-april-out-of-abundance-of-caution-concerning-coronavirus-19/article_d57f5a9c-6594-11ea-ae28-e7dd2b95ce75.html,True,03/26/2020,https://www.nbc11news.com/content/news/Montrose-County-COVID-19-Update-569196261.html,True,03/26/2020,https://www.nbc11news.com/content/news/Montrose-County-COVID-19-Update-569196261.html,False,07/27/2020,https://www.montrosepress.com/news/coronavirus/local-authorities-explain-how-they-ll-enforce-the-stay-at-home-order/article_e79e062c-704a-11ea-a688-7b13f7c00e2a.html,True,03/13/2020,https://durangoherald.com/articles/318114,True,03/30/2020,https://www.montrosecounty.net/CivicAlerts.aspx?AID=657,False,07/27/2020,N/A,False,05/24/2020,https://www.ouraynews.com/covid-19/montrose-county-receives-permission-reopen-restaurants-gyms-and-churches-protocols,False,05/24/2020,https://www.ouraynews.com/covid-19/montrose-county-receives-permission-reopen-restaurants-gyms-and-churches-protocols
200,8087,"Morgan County, Colorado",True,03/16/2020,https://www.denverpost.com/2020/03/18/colorado-schools-closed-coronavirus-2/,True,03/25/2020,https://www.fortmorgantimes.com/2020/03/25/colorado-stay-at-home-coronavirus-polis/,True,03/25/2020,https://www.fortmorgantimes.com/2020/03/25/colorado-stay-at-home-coronavirus-polis/,False,07/27/2020,N/A,True,03/13/2020,https://durangoherald.com/articles/318114,True,05/22/2020,https://morgancounty.colorado.gov/morgan-county-and-covid-19,False,07/27/2020,N/A,False,04/27/2020,https://drive.google.com/file/d/1I55Bc2D-NhYQpIogesKl3reXFnNrlCyw/view,False,04/27/2020,https://drive.google.com/file/d/1I55Bc2D-NhYQpIogesKl3reXFnNrlCyw/view
201,8089,"Otero County, Colorado",True,03/23/2020,https://www.fortmorgantimes.com/2020/03/18/colorado-schools-closed-coronavirus-2/,True,03/16/2020,https://www.oterogov.com/images/health/COVID-19/03-17-20-01.pdf,True,03/25/2020,https://www.oterogov.com/images/health/COVID-19/3-25-2020-Update-1.pdf,False,07/27/2020,N/A,True,03/25/2020,https://www.oterogov.com/images/health/COVID-19/3-25-2020-Update-1.pdf,True,06/04/2020,https://www.oterogov.com/images/health/COVID-19/06-04-2020-COVID-Testing-Locations.pdf,False,07/27/2020,N/A,False,05/01/2020,https://www.oterogov.com/images/health/COVID-19/04-27-2020-Coronavirus-Update.pdf,False,04/22/2020,https://www.oterogov.com/images/health/COVID-19/04-22-2020-Coronavirus-Update.pdf
202,8093,"Park County, Colorado",True,03/16/2020,https://tb2cdn.schoolwebmasters.com/accnt_311585/site_311586/Documents/School-Closure-Updates.pdf,True,03/18/2020,"https://www.powelltribune.com/stories/non-essential-businesses-should-shut-down-park-county-health-officer-says,24558",True,03/25/2020,https://covid19.colorado.gov/stay-home-except-essential-needs,False,07/27/2020,N/A,True,03/25/2020,https://covid19.colorado.gov/stay-home-except-essential-needs,True,05/05/2020,https://parkco.us/DocumentCenter/View/6349/STRIDE-Mobile-On-Site-Testing-in-Park-County---Press-Release-5520,False,07/27/2020,N/A,False,04/28/2020,https://coloradosun.com/2020/04/28/colorado-safer-at-home-outdoor-recreation-10-miles/,False,04/28/2020,https://coloradosun.com/2020/04/28/colorado-safer-at-home-outdoor-recreation-10-miles/
203,8101,"Pueblo County, Colorado",True,03/13/2020,https://www.fox21news.com/health/coronavirus/pueblo-d-60-and-d-70-join-list-of-schools-closing-due-to-coronavirus/,True,03/25/2020,https://county.pueblo.org/public-health/march-24-2020-500-pm-update-pueblo-co-pueblocovid19-pueblo-leaders-consider-stay-home,True,03/25/2020,https://county.pueblo.org/public-health/march-24-2020-500-pm-update-pueblo-co-pueblocovid19-pueblo-leaders-consider-stay-home,True,03/25/2020,https://www.chieftain.com/news/20200326/pueblo-authorities-could-enforce-stay-at-home-order,True,03/18/2020,https://coloradosun.com/2020/03/18/colorado-ski-season-ends-gathering-limitations/,True,04/21/2020,https://www.kktv.com/content/news/FEMA-Sponsored-COVID-19-testing-to-be-available-in-Pueblo-County-569834411.html,False,07/27/2020,N/A,False,06/01/2020,https://www.pueblo.us/DocumentCenter/View/26706/D-2020-091-Safer-at-Home-and-in-the-Vast-Great-Outdoors?bidId=,False,06/01/2020,https://www.pueblo.us/DocumentCenter/View/26706/D-2020-091-Safer-at-Home-and-in-the-Vast-Great-Outdoors?bidId=
204,8107,"Routt County, Colorado",True,03/13/2020,https://www.steamboatpilot.com/news/steamboat-schools-will-close-for-2-weeks-more-school-closures-to-come/,True,03/16/2020,https://www.skyhinews.com/news/colorado-governor-orders-closure-of-all-restaurants-and-bars-for-at-least-30-days/,True,03/25/2020,https://www.steamboatpilot.com/coronavirus/colorado-governor-issues-stay-at-home-order-for-all-5-7m-residents/,True,04/15/2020,https://www.9news.com/article/news/crime/colorado-stay-at-home-violation-charges/73-3173d75a-8632-4a8a-9d8e-92978c6315d4,True,03/25/2020,https://www.steamboatpilot.com/news/routt-county-restricts-visitors-sets-gathering-limit-amid-coronavirus-pandemic/,True,04/14/2020,https://www.steamboatradio.com/news/local-news/news-for-tuesday-april-14-2020/,False,07/27/2020,N/A,True,04/28/2020,https://www.steamboatpilot.com/news/local-panel-provides-more-detail-on-safer-at-home-order/,True,04/28/2020,https://www.steamboatpilot.com/news/local-panel-provides-more-detail-on-safer-at-home-order/
205,8117,"Summit County, Colorado",True,03/16/2020,https://www.parkrecord.com/news/amid-the-covid-19-pandemic-summit-county-school-districts-are-striving-to-teach-and-feed-their-students/,True,03/16/2020,https://www.summitdaily.com/news/summit-county-expected-to-order-widespread-business-closures/,True,03/25/2020,https://www.summitdaily.com/news/how-the-states-stay-at-home-order-changes-things-in-summit-county/,False,07/27/2020,N/A,True,03/13/2020,https://durangoherald.com/articles/318114,True,04/23/2020,https://www.centura.org/news/centura-st-anthony-summit-medical-center-launches-community-covid-19-testing-summit-county,False,07/27/2020,N/a,False,04/28/2020,https://www.summitdaily.com/news/qa-everything-you-need-to-know-about-the-new-safer-at-home-summit-county-public-health-order/,True,04/28/2020,https://www.summitdaily.com/news/qa-everything-you-need-to-know-about-the-new-safer-at-home-summit-county-public-health-order/
206,8119,"Teller County, Colorado",True,03/13/2020,https://www.koaa.com/news/national-world-news/coronavirus/coronavirus-related-closings-in-colorado-springs-pueblo-and-southern-colorado,True,03/16/2020,https://www.mountainjackpot.com/2020/03/23/teller-county-struggles-with-coronavirus-shutdown-orders/,True,03/25/2020,https://gazette.com/news/coronavirus-in-colorado-live-updates---stay-at-home-order-issued-state-surpasses-1/article_b8f6b2c8-6e93-11ea-af2c-07a7ceac243e.html,False,07/27/2020,N/A,True,03/13/2020,http://www.co.teller.co.us/PublicHealth/News/BOHRecommendation_20-03-13.pdf,True,05/04/2020,https://www.tellercovid.com/testing,False,07/27/2020,N/A,False,04/27/2020,https://cityofcripplecreek.com/wp-content/uploads/2020/04/Teller-County-Safer-at-Home-Document.pdf,False,04/27/2020,https://cityofcripplecreek.com/wp-content/uploads/2020/04/Teller-County-Safer-at-Home-Document.pdf
207,8123,"Weld County, Colorado",True,03/16/2020,https://co.chalkbeat.org/2020/3/12/21178764/the-complete-list-of-coronavirus-related-colorado-school-closures,True,03/16/2020,https://www.greeleytribune.com/2020/03/16/colorado-governor-orders-bars-restaurants-to-halt-dine-in-service-statewide-in-fight-against-coronavirus/,True,03/25/2020,https://www.thebrightonblade.com/content/statewide-stay-home-order-issued-adds-weld-county,True,03/25/2020,https://www.greeleytribune.com/news/weld-law-enforcement-agencies-treating-colorados-stay-at-home-order-as-educational-opportunity/,True,03/25/2020,https://www.thebrightonblade.com/content/statewide-stay-home-order-issued-adds-weld-county,True,04/24/2020,https://krdo.com/news/top-stories/2020/04/25/state-of-colorado-opens-weld-county-testing-facility-for-any-resident-with-symptoms-of-covid-19/,False,07/27/2020,N/A,False,04/27/2020,https://www.denverpost.com/2020/04/24/weld-county-business-reopening-coronavirus-covid/,False,04/27/2020,https://www.denverpost.com/2020/04/24/weld-county-business-reopening-coronavirus-covid/
208,9001,"Fairfield County, Connecticut",True,03/16/2020,https://dailyvoice.com/connecticut/fairfield/news/covid-19-ct-public-schools-to-close-for-at-least-two-weeks/785012/,True,03/20/2020,https://www.nbcconnecticut.com/news/coronavirus/gov-lamont-to-provide-update-on-connecticut-coronavirus-cases/2242239/,True,03/23/2020,https://patch.com/connecticut/fairfield/coronavirus-ct-new-details-stay-safe-stay-home-order,False,07/27/2020,N/A,True,03/23/2020,https://patch.com/connecticut/fairfield/coronavirus-ct-new-details-stay-safe-stay-home-order,True,03/19/2020,https://www.thehour.com/news/coronavirus/article/Drive-thru-COVID-19-testing-location-in-15140116.php,False,07/27/2020,N/A,False,05/20/2020,https://dailyvoice.com/connecticut/fairfield/news/covid-19-heres-a-recap-of-exactly-what-will-open-in-connecticut-on-may-20/788004/,False,05/20/2020,https://dailyvoice.com/connecticut/fairfield/news/covid-19-heres-a-recap-of-exactly-what-will-open-in-connecticut-on-may-20/788004/
209,9003,"Hartford County, Connecticut",True,03/16/2020,https://www.fox61.com/article/news/health/coronavirus/connecticut-coronavirus-updates-march-13/520-300d904c-45d1-498b-aa93-0aa4967fa031,True,03/20/2020,https://www.nbcconnecticut.com/news/coronavirus/gov-lamont-to-provide-update-on-connecticut-coronavirus-cases/2242239/,True,03/21/2020,https://www.wfsb.com/news/gov-orders-people-to-stay-home-non-essential-businesses-to-close/article_b073dd88-6ae7-11ea-8caf-7b4dba055abf.html,False,07/27/2020,N/A,True,03/21/2020,https://www.wfsb.com/news/gov-orders-people-to-stay-home-non-essential-businesses-to-close/article_b073dd88-6ae7-11ea-8caf-7b4dba055abf.html,True,03/24/2020,https://www.nbcconnecticut.com/news/coronavirus/locations-for-drive-though-covid-19-testing-in-connecticut/2244133/,False,07/27/2020,N/A,False,05/20/2020,https://patch.com/connecticut/across-ct/ct-reopening-here-s-what-s-open-what-still-closed,False,05/20/2020,https://patch.com/connecticut/across-ct/ct-reopening-here-s-what-s-open-what-still-closed
210,9007,"Middlesex County, Connecticut",True,03/13/2020,https://www.ctpost.com/projects/2020/covid-19-in-ct-timeline/,True,03/20/2020,https://www.ctpost.com/projects/2020/covid-19-in-ct-timeline/,True,03/23/2020,https://www.wfsb.com/news/gov-lamonts-stay-safe-stay-home-policy-goes-into-effect/article_2e0bfa82-6ceb-11ea-9830-f780e17f285b.html,False,08/03/2020,N/A,True,03/23/2020,https://portal.ct.gov/Office-of-the-Governor/News/Press-Releases/2020/03-2020/Governor-Lamont-Signs-Executive-Order-Asking-Connecticut-Businesses-and-Residents-Stay-Safe,True,03/21/2020,https://middlesexhealth.org/vita-newsletter/march-2020/middlesex-health-opens-external-evaluation-site,False,08/03/2020,N/A,False,05/20/2020,https://portal.ct.gov/DECD/Content/Coronavirus-Business-Recovery/Sector-Rules-and-Certification-for-Reopen,False,05/20/2020,https://portal.ct.gov/DECD/Content/Coronavirus-Business-Recovery/Sector-Rules-and-Certification-for-Reopen
211,9009,"New Haven County, Connecticut",True,03/13/2020,https://www.nbcconnecticut.com/news/coronavirus/new-haven-public-schools-closing-indefinitely-over-coronavirus-concerns/2237271/,True,03/20/2020,https://www.nbcconnecticut.com/news/coronavirus/gov-lamont-to-provide-update-on-connecticut-coronavirus-cases/2242239/,True,03/23/2020,https://www.wfsb.com/news/gov-lamonts-stay-safe-stay-home-policy-goes-into-effect/article_2e0bfa82-6ceb-11ea-9830-f780e17f285b.html,False,08/03/2020,N/A,True,03/23/2020,https://portal.ct.gov/Office-of-the-Governor/News/Press-Releases/2020/03-2020/Governor-Lamont-Signs-Executive-Order-Asking-Connecticut-Businesses-and-Residents-Stay-Safe,True,04/17/2020,https://portal.ct.gov/Office-of-the-Governor/News/Press-Releases/2020/04-2020/Governor-Lamont-Announces-Launch-of-Connecticuts-First-Rapid-COVID19-Testing-Center-in-New-Haven,False,08/03/2020,N/A,False,05/20/2020,https://www.newhavenindependent.org/index.php/archives/entry/covid_updates22/,False,05/20/2020,https://www.newhavenindependent.org/index.php/archives/entry/covid_updates22/
212,9011,"New London County, Connecticut",True,03/13/2020,https://www.ctpost.com/projects/2020/covid-19-in-ct-timeline/,True,03/20/2020,https://www.ctpost.com/projects/2020/covid-19-in-ct-timeline/,True,03/23/2020,https://www.wfsb.com/news/gov-lamonts-stay-safe-stay-home-policy-goes-into-effect/article_2e0bfa82-6ceb-11ea-9830-f780e17f285b.html,False,08/31/2020,N/A,True,03/12/2020,https://ctmirror.org/2020/03/12/connecticut-bans-large-public-events-to-slow-covid-19/,True,03/18/2020,https://www.theday.com/article/20200318/NWS01/200319383,False,08/03/2020,N/A,False,05/20/2020,https://ctexaminer.com/2020/05/04/new-london-seeks-to-ease-reopening-for-restaurants-beginning-may-20/,False,05/20/2020,https://ctexaminer.com/2020/05/04/new-london-seeks-to-ease-reopening-for-restaurants-beginning-may-20/
213,9013,"Tolland County, Connecticut",True,03/13/2020,https://patch.com/connecticut/tolland/coronavirus-tolland-schools-closing-rec-schedules-altered,True,03/20/2020,https://dailyvoice.com/connecticut/fairfield/news/stay-safe-stay-home-connecticut-issues-order-to-non-essential-workers-amid-covid-19-outbreak/785346/,True,03/23/2020,https://www.wfsb.com/news/gov-lamonts-stay-safe-stay-home-policy-goes-into-effect/article_2e0bfa82-6ceb-11ea-9830-f780e17f285b.html,False,08/03/2020,N/A,True,03/23/2020,https://portal.ct.gov/Office-of-the-Governor/News/Press-Releases/2020/03-2020/Governor-Lamont-Signs-Executive-Order-Asking-Connecticut-Businesses-and-Residents-Stay-Safe,False,08/03/2020,N/A,False,08/03/2020,N/A,False,05/20/2020,https://www.courant.com/coronavirus/hc-news-coronavirus-daily-updates-0513-20200513-3vdka3xdlbek7llvu5k2zgh22i-story.html,False,05/20/2020,https://www.courant.com/coronavirus/hc-news-coronavirus-daily-updates-0513-20200513-3vdka3xdlbek7llvu5k2zgh22i-story.html
214,9015,"Windham County, Connecticut",True,03/13/2020,https://www.ctpost.com/projects/2020/covid-19-in-ct-timeline/,True,03/20/2020,https://www.ctpost.com/projects/2020/covid-19-in-ct-timeline/,True,03/23/2020,https://www.wfsb.com/news/gov-lamonts-stay-safe-stay-home-policy-goes-into-effect/article_2e0bfa82-6ceb-11ea-9830-f780e17f285b.html,False,08/03/2020,N/A,True,03/23/2020,https://portal.ct.gov/Office-of-the-Governor/News/Press-Releases/2020/03-2020/Governor-Lamont-Signs-Executive-Order-Asking-Connecticut-Businesses-and-Residents-Stay-Safe,True,04/16/2020,https://www.nbcconnecticut.com/news/local/day-kimball-medical-group-opening-covid-19-testing-site-in-killingly/2256263/,False,08/03/2020,N/A,False,05/20/2020,https://portal.ct.gov/Office-of-the-Governor/News/Press-Releases/2020/05-2020/Governor-Lamont-Releases-Rules-for-Businesses-Under-First-Phase-of-Reopening-Plans,False,05/20/2020,https://portal.ct.gov/Office-of-the-Governor/News/Press-Releases/2020/05-2020/Governor-Lamont-Releases-Rules-for-Businesses-Under-First-Phase-of-Reopening-Plans
215,10001,"Kent County, Delaware",True,03/13/2020,https://delawarestatenews.net/coronavirus/delaware-schools-closed-for-two-weeks/,True,03/24/2020,https://news.delaware.gov/2020/03/22/governor-carney-issues-stay-at-home-order-for-delawareans/,True,03/24/2020,https://news.delaware.gov/2020/03/22/governor-carney-issues-stay-at-home-order-for-delawareans/,True,04/07/2020,https://www.kentonline.co.uk/kent/news/police-fine-people-ignoring-social-distancing-rules-225288/,True,03/16/2020,https://delawarestatenews.net/coronavirus/carney-closes-delaware-restaurants-state-announces-new-coronavirus-case/,True,06/03/2020,https://www.accesskent.com/News/2020/0602.pdf,False,08/04/2020,N/A,False,06/01/2020,https://www.delawareonline.com/story/news/2020/05/27/kent-county-facilities-reopen-coronavirus-precautions/5267326002/,False,06/12/2020,http://www.wboc.com/story/42202052/carney-phase-2-of-delawares-reopening-set-for-june-15
216,10003,"New Castle County, Delaware",True,03/16/2020,https://6abc.com/coronavirus-delaware-covid-19-new-castle-county-libraries/6010826/,True,03/24/2020,https://news.delaware.gov/2020/03/22/governor-carney-issues-stay-at-home-order-for-delawareans/,True,03/24/2020,https://news.delaware.gov/2020/03/22/governor-carney-issues-stay-at-home-order-for-delawareans/,True,04/07/2020,https://www.wdel.com/news/enforcement-continues-on-delawares-emergency-orders/article_40f1d5ee-7881-11ea-a259-c72a34bf7d99.html,True,03/16/2020,https://delawarestatenews.net/coronavirus/carney-closes-delaware-restaurants-state-announces-new-coronavirus-case/,True,03/23/2020,https://news.delaware.gov/2020/03/20/governor-carney-dhss-announce-statewide-covid-19-testing-plan-in-coordination-with-delaware-health-care-systems/,False,08/04/2020,N/A,False,06/01/2020,https://www.coastalpoint.com/news/state/phase-2-of-delaware-reopening-to-begin-june-15/article_818867d6-a602-11ea-93d6-07df805d9ac6.html,False,06/01/2020,https://www.coastalpoint.com/news/state/phase-2-of-delaware-reopening-to-begin-june-15/article_818867d6-a602-11ea-93d6-07df805d9ac6.html
217,10005,"Sussex County, Delaware",True,03/16/2020,https://www.sussexcountian.com/story/news/education/2020/03/13/public-schools-will-close-for-two-weeks/112103224/,True,03/24/2020,https://www.wmdt.com/2020/03/governor-carney-issues-stay-at-home-order-and-closure-of-non-essential-businesses/,True,03/22/2020,https://www.wmdt.com/2020/03/governor-carney-issues-stay-at-home-order-and-closure-of-non-essential-businesses/,True,03/30/2020,https://delawarestatenews.net/coronavirus/sussex-county-towns-tell-out-of-staters-to-stay-home/,True,03/16/2020,https://delawarestatenews.net/coronavirus/carney-declares-state-of-emergency/,True,04/28/2020,https://www.delawarepublic.org/post/more-appointment-free-testing-comes-sussex-delawares-new-official-covid-19-hot-spot,False,08/04/2020,N/A,False,06/29/2020,https://sussexcountyde.gov/June2020-reopening,False,06/29/2020,https://sussexcountyde.gov/June2020-reopening
218,11001,"District of Columbia, District of Columbia",True,03/16/2020,https://dcps.dc.gov/,True,03/24/2020,https://coronavirus.dc.gov/release/mayor-bowser-orders-closure-non-essential-businesses,True,03/24/2020,https://coronavirus.dc.gov/release/mayor-bowser-orders-closure-non-essential-businesses,False,08/03/2020,https://www.nbcwashington.com/news/local/dc-not-planning-fines-jail-time-for-violations-of-stay-at-home-order/2259564/,True,03/16/2020,https://coronavirus.dc.gov/release/mayor%E2%80%99s-order-2020-048-prohibition-mass-gatherings-during-public-health-emergency,True,04/09/2020,https://coronavirus.dc.gov/sites/default/files/u23/Testing%20for%20COVID19%20%281%29.pdf,False,08/03/2020,N/A,False,05/29/2020,https://www.natlawreview.com/article/reopening-nonessential-businesses-begins-dmv-district-columbia-maryland-and-virginia,False,05/29/2020,https://www.natlawreview.com/article/reopening-nonessential-businesses-begins-dmv-district-columbia-maryland-and-virginia
219,12001,"Alachua County, Florida",True,03/13/2020,https://www.miamiherald.com/news/local/education/article242115251.html,True,03/24/2020,https://www.alachuatoday.com/news-featured/latest/4243-alachua-county-issues-stay-in-place-order,True,03/24/2020,https://www.alachuatoday.com/news-featured/latest/4243-alachua-county-issues-stay-in-place-order,False,08/04/2020,https://www.wuft.org/news/2020/03/30/law-enforcement-is-last-resort-alachua-county-sheriff-on-stay-at-home-orders/,True,03/11/2020,https://www.wruf.com/headlines/2020/03/16/alachua-county-cancels-sporting-events-in-wake-of-covid-19/,True,03/27/2020,https://www.gainesville.com/news/20200327/covid-19-drive-thru-testing-mdashbut-only-with-referral,False,08/04/2020,N/A,False,05/04/2020,https://www.gainesville.com/article/LK/20200430/NEWS/200439879/GS,False,04/30/2020,https://www.gainesville.com/article/LK/20200430/NEWS/200439879/GS
220,12003,"Baker County, Florida",True,03/16/2020,https://www.news4jax.com/news/local/2020/03/30/florida-education-commissioner-says-schools-should-stay-closed-through-may-1/,True,03/17/2020,http://www.floridahealth.gov/newsroom/2020/03/031720-governor-ron-desantis-issues-executive-order-regarding-bars-beaches-restaurants.pr.html,True,03/19/2020,https://www.walb.com/2020/03/19/baker-county-officials-encourage-social-distancing-during-covid-/,False,08/04/2020,N/A,True,03/17/2020,http://www.floridahealth.gov/newsroom/2020/03/031720-governor-ron-desantis-issues-executive-order-regarding-bars-beaches-restaurants.pr.html,False,08/04/2020,N/A,False,08/04/2020,N/A,False,05/04/2020,https://www.gainesville.com/article/LK/20200430/NEWS/200439879/GS,False,04/30/2020,https://www.gainesville.com/article/LK/20200430/NEWS/200439879/GS
221,12005,"Bay County, Florida",True,03/16/2020,http://www.bay.k12.fl.us/uploads/covid%2019/Questions.pdf,True,04/03/2020,https://www.baycountyfl.gov/DocumentCenter/View/5394/Exec-Order-20-91-FAQs?bidId=,True,04/03/2020,https://www.baycountyfl.gov/DocumentCenter/View/5394/Exec-Order-20-91-FAQs?bidId=,False,08/04/2020,N/A,True,04/03/2020,https://www.flgov.com/wp-content/uploads/orders/2020/EO_20-91-compressed.pdf,True,07/07/2020,https://www.mypanhandle.com/news/bay-county-offers-free-drive-thru-covid-19-testing/,False,08/04/2020,N/A,False,05/04/2020,http://bay.floridahealth.gov/newsroom/2020/05/covid050720.html,False,05/01/2020,https://www.wtxl.com/news/florida-news/all-panama-city-beaches-to-reopen-on-friday
222,12007,"Bradford County, Florida",True,03/19/2020,https://docs.google.com/document/d/1swpsz3BXM5hVrF6FgfGa82NX8Wr-tcP7OlWwafYdc-0/edit,True,04/03/2020,https://www.flgov.com/wp-content/uploads/orders/2020/EO_20-91-compressed.pdf,True,04/01/2020,https://www.flgov.com/wp-content/uploads/orders/2020/EO_20-91.pdf,False,08/03/2020,N/A,True,03/24/2020,https://www.flgov.com/wp-content/uploads/orders/2020/EO_20-83.pdf,True,05/14/2020,http://www.floridahealth.gov/newsroom/2020/05/051420-1600-covid19.pr.html,False,08/03/2020,N/A,False,04/30/2020,https://www.flgov.com/wp-content/uploads/orders/2020/EO_20-91.pdf,True,04/30/2020,https://www.flgov.com/wp-content/uploads/orders/2020/EO_20-91-compressed.pdf
223,12009,"Brevard County, Florida",True,03/16/2020,https://www.brevardschools.org/COVID-19,True,04/01/2020,https://www.brevardschools.org/COVID-19,True,04/01/2020,https://www.brevardschools.org/COVID-19,False,08/04/2020,N/A,True,03/13/2020,https://www.floridatoday.com/story/news/local/2020/03/13/brevard-cancels-public-events-county-facilities-including-parks-libraries/5046112002/,True,04/07/2020,https://www.clickorlando.com/news/local/2020/04/03/new-covid-19-drive-thru-testing-site-in-brevard-county-can-test-500-patients-a-day/,False,08/04/2020,N/A,False,05/04/2020,https://www.gainesville.com/article/LK/20200430/NEWS/200439879/GS,False,05/01/2020,https://www.gainesville.com/article/LK/20200430/NEWS/200439879/GS
224,12011,"Broward County, Florida",True,03/16/2020,https://www.wesh.com/article/florida-schools-closing-coronavirus/31490233#,True,03/23/2020,https://www.local10.com/news/local/2020/03/23/broward-county-orders-all-non-essential-businesses-closed-amid-coronavirus-pandemic/,True,04/01/2020,https://www.flgov.com/wp-content/uploads/orders/2020/EO_20-91-compressed.pdf,False,08/04/2020,N/A,True,04/01/2020,https://www.flgov.com/wp-content/uploads/orders/2020/EO_20-91-compressed.pdf,True,04/17/2020,https://www.davie-fl.gov/AlertCenter.aspx?AID=COVID19-Update-27-WalkUp-Testing-Sites-N-155,False,08/04/2020,N/A,False,05/18/2020,https://www.miamiherald.com/news/local/community/miami-dade/article242729286.html,False,05/18/2020,https://www.miamiherald.com/news/local/community/miami-dade/article242729286.html
225,12013,"Calhoun County, Florida",True,03/16/2020,https://www.wjhg.com/content/news/No-class-for-non-charter-Bay-District-Schools-for-two-weeks-568781501.html,True,04/01/2020,https://www.flgov.com/wp-content/uploads/orders/2020/EO_20-91-compressed.pdf,True,04/01/2020,https://www.flgov.com/wp-content/uploads/orders/2020/EO_20-91-compressed.pdf,False,08/04/2020,N/A,True,04/01/2020,https://www.flgov.com/wp-content/uploads/orders/2020/EO_20-91-compressed.pdf,True,07/28/2020,http://calhoun.floridahealth.gov/events/2020/07/CommunityCOVIDTesting-July.jpg.html,False,08/04/2020,N/A,False,05/04/2020,https://www.gainesville.com/article/LK/20200430/NEWS/200439879/GS,False,05/01/2020,https://www.gainesville.com/article/LK/20200430/NEWS/200439879/GS
226,12015,"Charlotte County, Florida",True,03/16/2019,https://www.yoursun.com/northport/all-schools-in-florida-to-close-until-at-least-march/article_72255662-6577-11ea-bbe8-979fe6edf940.html,True,03/27/2020,https://www.charlottemagazine.com/covid-19-in-charlotte-a-timeline/,True,03/27/2020,https://www.charlottemagazine.com/covid-19-in-charlotte-a-timeline/,False,08/01/2020,N/A,True,03/23/2020,https://www.charlottemagazine.com/covid-19-in-charlotte-a-timeline/,True,06/02/2020,https://www.winknews.com/2020/06/01/new-covid-19-testing-sites-available-for-charlotte-county-residents/,False,08/01/2020,N/A,False,05/08/2020,https://www.charlottemagazine.com/covid-19-in-charlotte-a-timeline/,False,05/08/2020,https://www.charlottemagazine.com/covid-19-in-charlotte-a-timeline/
227,12017,"Citrus County, Florida",True,03/13/2020,https://www.chronicleonline.com/news/coronavirus/state-shuts-down-public-schools-for-two-weeks/article_87e731a8-656f-11ea-b82e-879a8b70c039.html,True,04/02/2020,https://www.chronicleonline.com/news/coronavirus/countys-message-follow-the-rules-please/article_4bc513e0-7535-11ea-8e47-4b2b0f20564c.html,True,03/30/2020,http://inverness-fl.gov/CivicAlerts.aspx?AID=969,False,08/01/2020,N/A,True,03/16/2020,https://www.chronicleonline.com/news/coronavirus/the-latest-on-the-coronavirus-in-citrus-elsewhere/article_57226094-6793-11ea-9bab-2360dac252a1.html,True,04/01/2020,https://www.chronicleonline.com/news/local/department-of-health-in-citrus-county-now-offering-curbside-testing-for-those-who-qualify/article_33cf8e0c-7380-11ea-b3d4-838b6225cd74.html,False,08/01/2020,N/A,False,05/04/2020,https://floridapolitics.com/archives/325112-a-round-up-of-which-florida-communities-have-stay-at-home-orders-in-place,False,04/30/2020,https://www.tampabay.com/news/health/2020/04/29/florida-will-start-lifting-stay-at-home-orders-on-monday-gov-ron-desantis-says/
